QtrEMPLID,Paycode_Entry
NELJ_FY2024_Q3,"9_11.0 % Super Guarante - 74219, AL_Annual Leave - 74219, BPAY_Back Pay - 74329, LOADING_ANNUAL LEAVE LOADING - 74219, NORMAL_Normal - 74329, PH_Public Holiday - 74219, SACRIFIC_Super Salary Sacrifice - 74219"
NELJ_FY2024_Q4,"9_11.0 % Super Guarante - 76105, 9_11.5 % Super Guarante - 77748, NORMAL_Normal - 76105, PH_Public Holiday - 76105, SACRIFIC_Super Salary Sacrifice - 76105"
NICR_FY2023_Q3,"9_10.5 % Super Guarantee - 67676, EXTRA_Additional Hours - 67676, NORMAL_Normal - 67676"
NICR_FY2023_Q4,"9_10.5 % Super Guarantee - 68185, EXTRA_Additional Hours - 68185, NORMAL_Normal - 68185, TAFE_Staff Training Day - 68531"
NICR_FY2024_Q1,"9_11.0 % Super Guarante - 70162, AL_Annual Leave - 70442, LOADING_ANNUAL LEAVE LOADING - 70442, NORMAL_Normal - 70162, PH_Public Holiday - 71555, SL_Sick Leave - 71402, TAFE_Staff Training Day - 70442"
NICR_FY2024_Q2,"9_11.0 % Super Guarante - 72291, AL_Annual Leave - 73996, LOADING_ANNUAL LEAVE LOADING - 73996, NORMAL_Normal - 72291, PH_Public Holiday - 72291, SL_Sick Leave - 73506, TAFE_Staff Training Day - 72380"
NICR_FY2024_Q3,"9_11.0 % Super Guarante - 74170, AL_Annual Leave - 74170, LOADING_ANNUAL LEAVE LOADING - 74170, NORMAL_Normal - 74170, PH_Public Holiday - 74170, SL_Sick Leave - 74498, TAFE_Staff Training Day - 74788"
NICR_FY2024_Q4,"9_11.0 % Super Guarante - 76106, AL_Annual Leave - 76997, LOADING_ANNUAL LEAVE LOADING - 76997, NORMAL_Normal - 76106, PH_Public Holiday - 76106, SL_Sick Leave - 76343, TAFE_Staff Training Day - 76343"
NIES_FY2024_Q4,"9_11.0 % Super Guarante - 76461, 9_11.5 % Super Guarante - 77749, NORMAL_Normal - 76461, PH_Public Holiday - 76461"
NOWD_FY2022_Q3,"9_10% Super Guarantee - 61887, NORMAL_Normal - 61887, PH_Public Holiday - 62002"
NOWD_FY2022_Q4,"9_10% Super Guarantee - 62975, NORMAL_Normal - 62975, PH_Public Holiday - 63125"
NOWD_FY2023_Q1,"9_10.5 % Super Guarantee - 64227, AL_Annual Leave - 64227, LOADING_ANNUAL LEAVE LOADING - 64227, NORMAL_Normal - 64227, PH_Public Holiday - 65098"
NOWD_FY2023_Q2,"9_10.5 % Super Guarantee - 65613, AL_Annual Leave - 65613, HRSBNS_Bonus By Hours - 65906, LOADING_ANNUAL LEAVE LOADING - 65613, NORMAL_Normal - 65613, PH_Public Holiday - 65729, SL_Sick Leave - 66546"
NOWD_FY2023_Q3,"9_10.5 % Super Guarantee - 66949, AL_Annual Leave - 66949, LOADING_ANNUAL LEAVE LOADING - 66949, NORMAL_Normal - 66949, PH_Public Holiday - 66949, SL_Sick Leave - 66949"
NOWD_FY2023_Q4,"9_10.5 % Super Guarantee - 68254, NORMAL_Normal - 68254, PH_Public Holiday - 68330, SL_Sick Leave - 69403"
NOWD_FY2024_Q1,"9_11.0 % Super Guarante - 70251, AL_Annual Leave - 71214, LOADING_ANNUAL LEAVE LOADING - 71214, NORMAL_Normal - 70251, PH_Public Holiday - 71556"
NOWD_FY2024_Q2,"9_11.0 % Super Guarante - 72292, AL_Annual Leave - 73348, LOADING_ANNUAL LEAVE LOADING - 73348, NORMAL_Normal - 72292, PH_Public Holiday - 72292"
NOWD_FY2024_Q3,"9_11.0 % Super Guarante - 74220, AL_Annual Leave - 74220, LOADING_ANNUAL LEAVE LOADING - 74220, NORMAL_Normal - 74364, PH_Public Holiday - 74220, SL_Sick Leave - 74499"
NOWD_FY2024_Q4,"9_11.0 % Super Guarante - 76107, 9_11.5 % Super Guarante - 77750, AL_Annual Leave - 76210, LOADING_ANNUAL LEAVE LOADING - 76210, NORMAL_Normal - 76107, PH_Public Holiday - 76107"
NUAG_FY2022_Q1,"9_10% Super Guarantee - 59526, AL_Annual Leave - 60308, LOADING_LEAVE LOADING 17.5% - 60308, NORMAL_Normal - 59526, PH_Public Holiday - 60065"
NUAG_FY2022_Q2,"9_10% Super Guarantee - 60482, AL_Annual Leave - 60482, LOADING_LEAVE LOADING 17.5% - 60482, NORMAL_Normal - 60482, PH_Public Holiday - 60579"
NUAG_FY2022_Q3,"9_10% Super Guarantee - 61615, AL_Annual Leave - 61615, HRSBNS_Bonus By Hours - 61615, LOADING_ANNUAL LEAVE LOADING - 62007, LOADING_LEAVE LOADING 17.5% - 61615, NORMAL_Normal - 61615, PH_Public Holiday - 61615"
NUAG_FY2022_Q4,"9_10% Super Guarantee - 62976, AL_Annual Leave - 62981, LOADING_ANNUAL LEAVE LOADING - 62981, NORMAL_Normal - 62976, PH_Public Holiday - 63109, SL_Sick Leave - 63594"
NUAG_FY2023_Q1,"9_10.5 % Super Guarantee - 64228, AL_Annual Leave - 64228, LOADING_ANNUAL LEAVE LOADING - 64228, NORMAL_Normal - 64228, PH_Public Holiday - 65099, SL_Sick Leave - 64815"
NUAG_FY2023_Q2,"9_10.5 % Super Guarantee - 65614, AL_Annual Leave - 65614, HRSBNS_Bonus By Hours - 66855, LOADING_ANNUAL LEAVE LOADING - 65614, NORMAL_Normal - 65614, PH_Public Holiday - 65730"
NUAG_FY2023_Q3,"9_10.5 % Super Guarantee - 66950, AL_Annual Leave - 66950, LOADING_ANNUAL LEAVE LOADING - 66950, NORMAL_Normal - 67026, PH_Public Holiday - 66950, SL_Sick Leave - 67120"
NUAG_FY2023_Q4,"9_10.5 % Super Guarantee - 68255, NORMAL_Normal - 68255, PH_Public Holiday - 68331"
NUAG_FY2024_Q1,"9_11.0 % Super Guarante - 70252, AL_Annual Leave - 70798, LOADING_ANNUAL LEAVE LOADING - 70798, NORMAL_Normal - 70252, PH_Public Holiday - 71557"
NUAG_FY2024_Q2,"9_11.0 % Super Guarante - 72293, AL_Annual Leave - 74050, HRSBNS_Bonus By Hours - 74050, LOADING_ANNUAL LEAVE LOADING - 74050, NORMAL_Normal - 72293, PH_Public Holiday - 72293"
NUAG_FY2024_Q3,"9_11.0 % Super Guarante - 74221, AL_Annual Leave - 74296, LOADING_ANNUAL LEAVE LOADING - 74221, NORMAL_Normal - 74221, PH_Public Holiday - 74221"
NUAG_FY2024_Q4,"9_11.0 % Super Guarante - 76108, 9_11.5 % Super Guarante - 77703, AL_Annual Leave - 76108, LOADING_ANNUAL LEAVE LOADING - 76108, NORMAL_Normal - 76108, PH_Public Holiday - 76108"
OBRA_FY2024_Q2,"9_11.0 % Super Guarante - 73944, NORMAL_Normal - 73944, PH_Public Holiday - 74061"
OBRA_FY2024_Q3,"9_11.0 % Super Guarante - 74232, NORMAL_Normal - 74365, PH_Public Holiday - 74232, SL_Sick Leave - 74908"
OBRA_FY2024_Q4,"9_11.0 % Super Guarante - 76109, 9_11.5 % Super Guarante - 77751, NORMAL_Normal - 76109, PH_Public Holiday - 76109, SL_Sick Leave - 76829"
PEND_FY2022_Q1,"9_10% Super Guarantee - 59499, NORMAL_Normal - 59499, ORD_Ordinary - 59499, PL-VACC_Personal Leave vaccine - 60349"
PEND_FY2022_Q2,"9_10% Super Guarantee - 60527, CASBNS_Casual Bonus - 60612, NORMAL_Normal - 60527, ORD_Ordinary - 60527"
PEND_FY2022_Q3,"9_10% Super Guarantee - 61660, CASBNS_Casual Bonus - 61660, EXTRA_Additional Hours - 62454, NORMAL_Normal - 61660, ORD_Ordinary - 61660"
PEND_FY2022_Q4,"9_10% Super Guarantee - 62938, EXTRA_Additional Hours - 62938, NORMAL_Normal - 62938, PH_Public Holiday - 63126, SL_Sick Leave - 62938"
PEND_FY2023_Q1,"9_10.5 % Super Guarantee - 64279, AL_Annual Leave - 64375, EXTRA_Additional Hours - 64279, LOADING_ANNUAL LEAVE LOADING - 64375, NORMAL_Normal - 64279, PH_Public Holiday - 65096, SL_Sick Leave - 64707"
PEND_FY2023_Q2,"9_10.5 % Super Guarantee - 65665, AL_Annual Leave - 66547, EXTRA_Additional Hours - 65665, LOADING_ANNUAL LEAVE LOADING - 66547, NORMAL_Normal - 65665, PH_Public Holiday - 65731, SL_Sick Leave - 66369"
PEND_FY2023_Q3,"9_10.5 % Super Guarantee - 66951, AL_Annual Leave - 66951, EXTRA_Additional Hours - 67073, LOADING_ANNUAL LEAVE LOADING - 66951, NORMAL_Normal - 67073, PH_Public Holiday - 66951, SL_Sick Leave - 67884"
PEND_FY2023_Q4,"9_10.5 % Super Guarantee - 68186, AL_Annual Leave - 68630, EXTRA_Additional Hours - 68186, LOADING_ANNUAL LEAVE LOADING - 68630, NORMAL_Normal - 68186, PH_Public Holiday - 68333, SL_Sick Leave - 68883"
PEND_FY2024_Q1,"9_11.0 % Super Guarante - 70163, EXTRA_Additional Hours - 70163, NORMAL_Normal - 70163, PH_Public Holiday - 71558, SL_Sick Leave - 70163"
PEND_FY2024_Q2,"9_11.0 % Super Guarante - 72294, AL_Annual Leave - 72512, EXTRA_Additional Hours - 72294, LOADING_ANNUAL LEAVE LOADING - 72512, NORMAL_Normal - 72294, PH_Public Holiday - 72294"
PEND_FY2024_Q3,"9_11.0 % Super Guarante - 74222, AL_Annual Leave - 74222, EXTRA_Additional Hours - 74297, LOADING_ANNUAL LEAVE LOADING - 74222, NORMAL_Normal - 74297, PH_Public Holiday - 74222, SL_Sick Leave - 75043"
PEND_FY2024_Q4,"9_11.0 % Super Guarante - 76110, 9_11.5 % Super Guarante - 77704, AL_Annual Leave - 77704, EXTRA_Additional Hours - 76110, LOADING_ANNUAL LEAVE LOADING - 77704, NORMAL_Normal - 76110, PH_Public Holiday - 76110, SL_Sick Leave - 77421"
PRIM_FY2022_Q4,"9_10% Super Guarantee - 62977, NORMAL_Normal - 62977, PH_Public Holiday - 63127"
PRIM_FY2023_Q1,"9_10.5 % Super Guarantee - 64316, NORMAL_Normal - 64316, PH_Public Holiday - 65100"
PRIM_FY2023_Q2,"9_10.5 % Super Guarantee - 65666, AL_Annual Leave - 66857, LOADING_ANNUAL LEAVE LOADING - 66857, NORMAL_Normal - 65666, PH_Public Holiday - 65732, SL_Sick Leave - 66177"
PRIM_FY2023_Q3,"9_10.5 % Super Guarantee - 66952, AL_Annual Leave - 66952, LOADING_ANNUAL LEAVE LOADING - 66952, NORMAL_Normal - 67114, PH_Public Holiday - 66952"
PURT_FY2022_Q2,"9_10% Super Guarantee - 60641, NORMAL_Normal - 60641"
PURT_FY2022_Q3,"9_10% Super Guarantee - 61616, AL_Annual Leave - 61616, LOADING_LEAVE LOADING 17.5% - 61616, NORMAL_Normal - 61616, PH_Public Holiday - 61616, SL_Sick Leave - 62006"
PURT_FY2022_Q4,"9_10% Super Guarantee - 62978, AL_Annual Leave - 63303, LOADING_ANNUAL LEAVE LOADING - 63303, NORMAL_Normal - 62978, PH_Public Holiday - 63128, SL_Sick Leave - 64072"
PURT_FY2023_Q1,"9_10.5 % Super Guarantee - 64317, NORMAL_Normal - 64317, PH_Public Holiday - 65101"
PURT_FY2023_Q2,"9_10.5 % Super Guarantee - 65703, AL_Annual Leave - 65706, LOADING_ANNUAL LEAVE LOADING - 65706, NORMAL_Normal - 65703, PH_Public Holiday - 65706"
PURT_FY2023_Q3,"9_10.5 % Super Guarantee - 66953, AL_Annual Leave - 66953, LOADING_ANNUAL LEAVE LOADING - 66953, NORMAL_Normal - 67115, PH_Public Holiday - 66953, SL_Sick Leave - 68036"
PURT_FY2023_Q4,"9_10.5 % Super Guarantee - 68256, AL_Annual Leave - 68821, LOADING_ANNUAL LEAVE LOADING - 68821, NORMAL_Normal - 68256, PH_Public Holiday - 68334"
PURT_FY2024_Q1,"9_11.0 % Super Guarante - 70253, AL_Annual Leave - 72125, NORMAL_Normal - 70253, PH_Public Holiday - 71559"
PURT_FY2024_Q2,"9_11.0 % Super Guarante - 72295, AL_Annual Leave - 74051, HRSBNS_Bonus By Hours - 74051, LOADING_ANNUAL LEAVE LOADING - 74051, NORMAL_Normal - 72295, PH_Public Holiday - 72295, SL_Sick Leave - 73894"
PURT_FY2024_Q3,"9_11.0 % Super Guarante - 74223, AL_Annual Leave - 74223, LOADING_ANNUAL LEAVE LOADING - 74223, NORMAL_Normal - 74366, PH_Public Holiday - 74223, SL_Sick Leave - 75216"
PURT_FY2024_Q4,"9_11.0 % Super Guarante - 76111, 9_11.5 % Super Guarante - 77752, AL_Annual Leave - 76450, LOADING_ANNUAL LEAVE LOADING - 76450, NORMAL_Normal - 76111, PH_Public Holiday - 76111, SL_Sick Leave - 76604"
RATC_FY2022_Q3,"9_10% Super Guarantee - 62130, NORMAL_Normal - 61952"
RATC_FY2022_Q4,"9_10% Super Guarantee - 62939, AL_Annual Leave - 63499, LOADING_ANNUAL LEAVE LOADING - 63499, NORMAL_Normal - 62939, PH_Public Holiday - 63146, SL_Sick Leave - 63247, TAFE_TAFE Training Day - 63247"
REAB_FY2023_Q2,"9_10.5 % Super Guarantee - 66595, EXTRA_Additional Hours - 66698, NORMAL_Normal - 66595"
REAJ_FY2022_Q4,"9_10% Super Guarantee - 64074, EXTRA_Additional Hours - 63976, NORMAL_Normal - 63976"
REAJ_FY2023_Q1,"9_10.5 % Super Guarantee - 64280, CASBNS_Casual Bonus - 65587, EXTRA_Additional Hours - 64280, NORMAL_Normal - 64280"
REAJ_FY2023_Q2,"9_10.5 % Super Guarantee - 65667, AL_Annual Leave - 66881, LOADING_ANNUAL LEAVE LOADING - 66881, NORMAL_Normal - 65667, PH_Public Holiday - 65708, SL_Sick Leave - 66596, WCOMP-EX_Workers Comp Excess - 65708"
REAJ_FY2023_Q3,"9_10.5 % Super Guarantee - 67002, AL_Annual Leave - 67002, LOADING_ANNUAL LEAVE LOADING - 67002, NORMAL_Normal - 67075, PH_Public Holiday - 67002, SL_Sick Leave - 67374, TAFE_Staff Training Day - 67475"
REAJ_FY2023_Q4,"9_10.5 % Super Guarantee - 68187, AL_Annual Leave - 69405, LOADING_ANNUAL LEAVE LOADING - 69405, NORMAL_Normal - 68187, PH_Public Holiday - 68335, SL_Sick Leave - 69405, TAFE_Staff Training Day - 68187"
REAJ_FY2024_Q1,"9_11.0 % Super Guarante - 70164, AL_Annual Leave - 72126, LOADING_ANNUAL LEAVE LOADING - 72126, NORMAL_Normal - 70164, PH_Public Holiday - 71560, SL_Sick Leave - 71560, TAFE_Staff Training Day - 70608"
REAJ_FY2024_Q2,"9_11.0 % Super Guarante - 72296, AL_Annual Leave - 72705, LOADING_ANNUAL LEAVE LOADING - 72705, NORMAL_Normal - 72296, PH_Public Holiday - 72296, SL_Sick Leave - 72838, TAFE_Staff Training Day - 72296"
REAJ_FY2024_Q3,"9_11.0 % Super Guarante - 74171, AL_Annual Leave - 74171, LOADING_ANNUAL LEAVE LOADING - 74171, NORMAL_Normal - 74298, PH_Public Holiday - 74171, SL_Sick Leave - 75831, TAFE_Staff Training Day - 74791"
REAJ_FY2024_Q4,"9_11.0 % Super Guarante - 76112, 9_11.5 % Super Guarante - 77705, AL_Annual Leave - 76605, LOADING_ANNUAL LEAVE LOADING - 76605, NORMAL_Normal - 76112, PH_Public Holiday - 76112, SL_Sick Leave - 77140, TAFE_Staff Training Day - 76112"
RIDL_FY2022_Q3,"9_10% Super Guarantee - 61799, NORMAL_Normal - 61799, ORD_Ordinary - 61953"
RIDL_FY2022_Q4,"9_10% Super Guarantee - 62940, NORMAL_Normal - 62940, PH_Public Holiday - 63147, SL_Sick Leave - 64182, TAFE_TAFE Training Day - 63248"
RIDL_FY2023_Q1,"9_10.5 % Super Guarantee - 64281, AL_Annual Leave - 64524, LOADING_ANNUAL LEAVE LOADING - 64524, NORMAL_Normal - 64281, PH_Public Holiday - 65122, SL_Sick Leave - 64709"
RIDL_FY2023_Q2,"9_10.5 % Super Guarantee - 65668, AL_Annual Leave - 66882, LOADING_ANNUAL LEAVE LOADING - 66882, NORMAL_Normal - 65668, PH_Public Holiday - 65754, SL_Sick Leave - 66080, TAFE_TAFE Training Day - 65953"
RIDL_FY2023_Q3,"9_10.5 % Super Guarantee - 67003, AL_Annual Leave - 67003, LOADING_ANNUAL LEAVE LOADING - 67003, NORMAL_Normal - 67076, PH_Public Holiday - 67003, SL_Sick Leave - 67076, TAFE_Staff Training Day - 67476"
RIDL_FY2023_Q4,"9_10.5 % Super Guarantee - 68237, AL_Annual Leave - 69513, LOADING_ANNUAL LEAVE LOADING - 69513, NORMAL_Normal - 68237, PH_Public Holiday - 68336, SL_Sick Leave - 68789, TAFE_Staff Training Day - 68444"
RIDL_FY2024_Q1,"9_11.0 % Super Guarante - 70165, AL_Annual Leave - 70445, LOADING_ANNUAL LEAVE LOADING - 70445, NORMAL_Normal - 70165, PH_Public Holiday - 71561, SL_Sick Leave - 71271, TAFE_Staff Training Day - 70801"
RIDL_FY2024_Q2,"9_11.0 % Super Guarante - 72297, AL_Annual Leave - 73867, BPAY_Backpay - 72654, LOADING_ANNUAL LEAVE LOADING - 73867, NORMAL_Normal - 72297, PH_Public Holiday - 72297, SL_Sick Leave - 72654, TAFE_Staff Training Day - 72383"
RIDL_FY2024_Q3,"9_11.0 % Super Guarante - 74172, AL_Annual Leave - 74172, LOADING_ANNUAL LEAVE LOADING - 74172, NORMAL_Normal - 74299, PH_Public Holiday - 74172, SL_Sick Leave - 74658, WCOMP-EX_Workers Comp Excess - 75218, WRKDJ_WCover Day Of Injury - 75218"
RIDL_FY2024_Q4,"9_11.0 % Super Guarante - 76113, 9_11.5 % Super Guarante - 77706, AL_Annual Leave - 76606, BEREAVE_Bereavement Leave - 77706, LOADING_ANNUAL LEAVE LOADING - 76606, NORMAL_Normal - 76113, PH_Public Holiday - 76113, SL_Sick Leave - 76113, TAFE_Staff Training Day - 77574, WCOMP-EX_Workers Comp Excess - 76736"
RILB_FY2023_Q2,"9_10.5 % Super Guarantee - 65669, CASBNS_Casual Bonus - 66915, NORMAL_Normal - 65669"
RILB_FY2023_Q3,"9_10.5 % Super Guarantee - 67004, CASBNS_Casual Bonus - 67004, EXTRA_Additional Hours - 67356, NORMAL_Normal - 67077, SL_Sick Leave - 67984"
RILB_FY2023_Q4,"9_10.5 % Super Guarantee - 68189, NORMAL_Normal - 68189, PH_Public Holiday - 68337, SL_Sick Leave - 69065"
RILB_FY2024_Q1,"9_11.0 % Super Guarante - 70166, NORMAL_Normal - 70166, PH_Public Holiday - 71562, SL_Sick Leave - 70802"
RILB_FY2024_Q2,"9_11.0 % Super Guarante - 72298, AL_Annual Leave - 74000, BPAY_Backpay - 72655, LOADING_ANNUAL LEAVE LOADING - 74000, NORMAL_Normal - 72298, PH_Public Holiday - 72298, SL_Sick Leave - 72841"
RILB_FY2024_Q3,"9_11.0 % Super Guarante - 74173, AL_Annual Leave - 74173, LOADING_ANNUAL LEAVE LOADING - 74173, NORMAL_Normal - 74300, PH_Public Holiday - 74173, SL_Sick Leave - 75360"
RILB_FY2024_Q4,"9_11.0 % Super Guarante - 76114, 9_11.5 % Super Guarante - 77707, NORMAL_Normal - 76114, PH_Public Holiday - 76114, SL_Sick Leave - 76833"
ROXA_FY2024_Q2,"9_11.0 % Super Guarante - 73779, AL_Annual Leave - 74064, NORMAL_Normal - 73779, PH_Public Holiday - 74062"
ROXA_FY2024_Q3,"9_11.0 % Super Guarante - 74233, AL_Annual Leave - 74233, LOADING_ANNUAL LEAVE LOADING - 74304, NORMAL_Normal - 74304, PH_Public Holiday - 74233, SL_Sick Leave - 75221"
ROXA_FY2024_Q4,"9_11.0 % Super Guarante - 76115, 9_11.5 % Super Guarante - 77753, AL_Annual Leave - 76739, LOADING_ANNUAL LEAVE LOADING - 76739, NORMAL_Normal - 76115, PH_Public Holiday - 76115, SL_Sick Leave - 76834"
RUTB_FY2022_Q2,"9_10% Super Guarantee - 60712, NORMAL_Normal - 60712, ORD_Ordinary - 60712"
RUTB_FY2022_Q3,"9_10% Super Guarantee - 61662, CASBNS_Casual Bonus - 61662, EXTRA_Additional Hours - 62457, NORMAL_Normal - 61662, ORD_Ordinary - 61801"
RUTB_FY2022_Q4,"9_10% Super Guarantee - 62942, CASBNS_Casual Bonus - 63184, EXTRA_Additional Hours - 62942, NORMAL_Normal - 62942"
RUTB_FY2023_Q1,"9_10.5 % Super Guarantee - 64283, CASBNS_Casual Bonus - 65589, EXTRA_Additional Hours - 64283, NORMAL_Normal - 64283"
RUTB_FY2023_Q2,"9_10.5 % Super Guarantee - 65671, CASBNS_Casual Bonus - 65786, EXTRA_Additional Hours - 65671, HRSBNS_Bonus By Hours - 66505, NORMAL_Normal - 65671"
RUTB_FY2023_Q3,"9_10.5 % Super Guarantee - 67006, CASBNS_Casual Bonus - 67006, EXTRA_Additional Hours - 67006, NORMAL_Normal - 67006"
RUTB_FY2023_Q4,"9_10.5 % Super Guarantee - 68192, CASBNS_Casual Bonus - 68339, EXTRA_Additional Hours - 68192, NORMAL_Normal - 68192"
RUTB_FY2024_Q1,"9_11.0 % Super Guarante - 70169, EXTRA_Additional Hours - 70169, NORMAL_Normal - 70169"
RUTB_FY2024_Q2,"9_11.0 % Super Guarante - 72300, CASBNS_Casual Bonus - 72300, EXTRA_Additional Hours - 72300, NORMAL_Normal - 72300"
RUTB_FY2024_Q3,"9_11.0 % Super Guarante - 74175, CASBNS_Casual Bonus - 74175, EXTRA_Additional Hours - 74175, NORMAL_Normal - 74302"
RUTB_FY2024_Q4,"9_11.0 % Super Guarante - 76116, 9_11.5 % Super Guarante - 77708, CASBNS_Casual Bonus - 76116, EXTRA_Additional Hours - 76116, NORMAL_Normal - 76116"
RUTY_FY2022_Q2,"9_10% Super Guarantee - 61472, NORMAL_Normal - 61472, ORD_Ordinary - 61472"
RUTY_FY2022_Q3,"9_10% Super Guarantee - 61664, EXTRA_Additional Hours - 62459, NORMAL_Normal - 61664, ORD_Ordinary - 61803"
RUTY_FY2022_Q4,"9_10% Super Guarantee - 62963, CASBNS_Casual Bonus - 63185, EXTRA_Additional Hours - 62963, NORMAL_Normal - 62963"
RUTY_FY2023_Q1,"9_10.5 % Super Guarantee - 64284, CASBNS_Casual Bonus - 65590, EXTRA_Additional Hours - 64284, NORMAL_Normal - 64284"
RUTY_FY2023_Q2,"9_10.5 % Super Guarantee - 65672, CASBNS_Casual Bonus - 65787, EXTRA_Additional Hours - 65672, NORMAL_Normal - 65672"
RUTY_FY2023_Q3,"9_10.5 % Super Guarantee - 67007, CASBNS_Casual Bonus - 67007, EXTRA_Additional Hours - 67080, NORMAL_Normal - 67080"
RUTY_FY2023_Q4,"9_10.5 % Super Guarantee - 68193, NORMAL_Normal - 68193, PH_Public Holiday - 68341"
RUTY_FY2024_Q1,"9_11.0 % Super Guarante - 70170, NORMAL_Normal - 70170, PH_Public Holiday - 71566, TAFE_Staff Training Day - 70450"
RUTY_FY2024_Q2,"9_11.0 % Super Guarante - 72301, AL_Annual Leave - 72844, LOADING_ANNUAL LEAVE LOADING - 72844, NORMAL_Normal - 72301, PH_Public Holiday - 72301, TAFE_Staff Training Day - 72387"
RUTY_FY2024_Q3,"9_11.0 % Super Guarante - 74176, AL_Annual Leave - 74176, LOADING_ANNUAL LEAVE LOADING - 74176, NORMAL_Normal - 74303, PH_Public Holiday - 74176, SL_Sick Leave - 75364, TAFE_Staff Training Day - 74797, WCOMP_Work Comp - 75224"
RUTY_FY2024_Q4,"9_11.0 % Super Guarante - 76118, 9_11.5 % Super Guarante - 77709, NORMAL_Normal - 76118, PH_Public Holiday - 76118, SL_Sick Leave - 76611, TAFE_Staff Training Day - 77144"
RYAK_FY2024_Q4,"9_11.0 % Super Guarante - 77263, 9_11.5 % Super Guarante - 77754, NORMAL_Normal - 77263, SL_Sick Leave - 77427"
SALA_FY2024_Q4,"9_11.0 % Super Guarante - 76149, 9_11.5 % Super Guarante - 77755, NORMAL_Normal - 76149, PH_Public Holiday - 76452, SL_Sick Leave - 77428"
SATS_FY2023_Q3,"9_10.5 % Super Guarantee - 67096, EXTRA_Additional Hours - 67096, NORMAL_Normal - 67096"
SATS_FY2023_Q4,"9_10.5 % Super Guarantee - 68194, CASBNS_Casual Bonus - 68450, EXTRA_Additional Hours - 68194, NORMAL_Normal - 68194, PH_Public Holiday - 68660"
SATS_FY2024_Q1,"9_11.0 % Super Guarante - 70171, NORMAL_Normal - 70171, PH_Public Holiday - 71567, SL_Sick Leave - 70320"
SATS_FY2024_Q2,"9_11.0 % Super Guarante - 72302, AL_Annual Leave - 74004, BPAY_Backpay - 72657, LOADING_ANNUAL LEAVE LOADING - 74004, NORMAL_Normal - 72302, PH_Public Holiday - 72302"
SATS_FY2024_Q3,"9_11.0 % Super Guarante - 74177, AL_Annual Leave - 74177, LOADING_ANNUAL LEAVE LOADING - 74177, NORMAL_Normal - 74305, PH_Public Holiday - 74177, SL_Sick Leave - 74509"
SATS_FY2024_Q4,"9_11.0 % Super Guarante - 76119, 9_11.5 % Super Guarante - 77710, NORMAL_Normal - 76119, PH_Public Holiday - 76119, SL_Sick Leave - 76612"
SAVJ_FY2022_Q2,"9_10% Super Guarantee - 61213, NORMAL_Normal - 61213, ORD_Ordinary - 61213"
SAVJ_FY2022_Q3,"9_10% Super Guarantee - 61667, EXTRA_Additional Hours - 62462, NORMAL_Normal - 61667, ORD_Ordinary - 61667"
SAVJ_FY2022_Q4,"9_10% Super Guarantee - 62944, CASBNS_Casual Bonus - 63186, EXTRA_Additional Hours - 62944, NORMAL_Normal - 62944"
SAVJ_FY2023_Q1,"9_10.5 % Super Guarantee - 64286, CASBNS_Casual Bonus - 65591, EXTRA_Additional Hours - 64286, NORMAL_Normal - 64286"
SAVJ_FY2023_Q2,"9_10.5 % Super Guarantee - 65673, CASBNS_Casual Bonus - 65788, EXTRA_Additional Hours - 65673, NORMAL_Normal - 65673"
SAVJ_FY2023_Q3,"9_10.5 % Super Guarantee - 67008, CASBNS_Casual Bonus - 67008, EXTRA_Additional Hours - 67311, NORMAL_Normal - 67311"
SAVJ_FY2023_Q4,"9_10.5 % Super Guarantee - 68195, CASBNS_Casual Bonus - 68343, EXTRA_Additional Hours - 68195, NORMAL_Normal - 68195"
SAVJ_FY2024_Q1,"9_11.0 % Super Guarante - 70452, EXTRA_Additional Hours - 70452, NORMAL_Normal - 70452"
SAVJ_FY2024_Q2,"9_11.0 % Super Guarante - 72303, CASBNS_Casual Bonus - 72303, EXTRA_Additional Hours - 72303, NORMAL_Normal - 72303"
SAVJ_FY2024_Q3,"9_11.0 % Super Guarante - 74178, CASBNS_Casual Bonus - 74178, EXTRA_Additional Hours - 74178, NORMAL_Normal - 74306"
SAVJ_FY2024_Q4,"9_11.0 % Super Guarante - 76037, 9_11.5 % Super Guarante - 77711, CASBNS_Casual Bonus - 76037, EXTRA_Additional Hours - 76037, NORMAL_Normal - 76037"
SCHM_FY2023_Q4,"9_10.5 % Super Guarantee - 69574, EXTRA_Additional Hours - 69574, NORMAL_Normal - 69574"
SCHM_FY2024_Q1,"9_11.0 % Super Guarante - 70173, EXTRA_Additional Hours - 70173, NORMAL_Normal - 70173"
SCHM_FY2024_Q2,"9_11.0 % Super Guarante - 72304, CASBNS_Casual Bonus - 72304, EXTRA_Additional Hours - 72304, NORMAL_Normal - 72304"
SCHM_FY2024_Q3,"9_11.0 % Super Guarante - 74179, CASBNS_Casual Bonus - 74179, EXTRA_Additional Hours - 74307, NORMAL_Normal - 74307"
SCHM_FY2024_Q4,"9_11.0 % Super Guarante - 76354, 9_11.5 % Super Guarante - 77712, CASBNS_Casual Bonus - 76525, EXTRA_Additional Hours - 76354, NORMAL_Normal - 76354"
