FY&Q,Discrepancy 1 - SW Comment,Discrepancy 2 - SW Comment,Discrepancy 3 - SW Comment,Comment 1 - Count,Comment 2 - Count,Comment 3 - Count,Total Comments,No Payment Under Client Mapping - Comment Count,SW Mapping Didn't Classify Line - Comment Count,Additional Hours: LEAVE LOADING 17.5% - Under Payment Count - Discrep 1,Vehicle Allowance as OTE - Under Payment Count - Discrep 1,MV ALLOWANCE GC as OTE - Under Payment Count - Discrep 1,Leave Loading - Under Payment Count - Discrep 1,LEAVE LOADING 17.5% - Under Payment Count - Discrep 1,Ordinary - Under Payment Count - Discrep 1,ANNUAL LEAVE LOADING - Under Payment Count - Discrep 1,Staff Training Day - Under Payment Count - Discrep 1,Additional Hours: LEAVE LOADING 17.5% - Over Payment Count - Discrep 1,Vehicle Allowance as OTE - Over Payment Count - Discrep 1,MV ALLOWANCE GC as OTE - Over Payment Count - Discrep 1,Leave Loading - Over Payment Count - Discrep 1,LEAVE LOADING 17.5% - Over Payment Count - Discrep 1,Ordinary - Over Payment Count - Discrep 1,ANNUAL LEAVE LOADING - Over Payment Count - Discrep 1,Staff Training Day - Over Payment Count - Discrep 1,Under Payment Count - Discrep 2,Over Payment Count - Discrep 2,No Super Count - Discrep 2,Client Mapping No Pay Count - Discrep 2,Refer to Discrepancy 1 Count - Discrep 3,Mapping and Payroll issue Count - Discrep 3,Refer to Discrepancy 2 Count - Discrep 3,Comment 3 - in Depth,Under Payment Count - Discrep 3 in Depth,Over Payment Count - Discrep 3 in Depth,No Super Count - Discrep 3 in Depth,Client Mapping No Pay Count - Discrep 3 in Depth
2022_Q3,No payment under Client Mapping 61608_A Description: LEAVE LOADING 17.5%       | No payment under Client Mapping 62405_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61608_A Description: LEAVE LOADING 17.5%       | No payment under Client Mapping 62405_A Description: ANNUAL LEAVE LOADING,0,0,0,2
2022_Q3,No payment under Client Mapping 61777_N Description: Ordinary  No payment under Client Mapping 62430_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61777_N Description: Ordinary  No payment under Client Mapping 62430_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61638_N Description: Ordinary   | No payment under Client Mapping 62429_N Description: Additional Hours,Underpayment within pay run number: 61638 | No Super was paid under pay run number: 62102 | No Super was paid under pay run number: 62335 | No Super was paid under pay run number: 62429,Mapping and Payroll issue with pay run: 61638 refer to Discrepancy 1 and 2 for more details,2,4,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 61638 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2022_Q3,No payment under Client Mapping 61653_N Description: Ordinary | No payment under Client Mapping 62447_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61653_N Description: Ordinary | No payment under Client Mapping 62447_N Description: Additional Hours,0,0,0,2
2022_Q3,No Discrepancy / Immaterial,No Super was paid under pay run number: 61952 | Client Mapping didn't make payment under pay run number: 62130,Refer to Discrepancy 2 - Client Map Expected / Payroll Paid for more details. Pay run: 61952,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,No Super was paid under pay run number: 61952 | Client Mapping didn't make payment under pay run number: 62130,0,0,1,1
2022_Q3,No payment under Client Mapping 61660_N Description: Ordinary  No payment under Client Mapping 62454_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61660_N Description: Ordinary  No payment under Client Mapping 62454_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61801_N Description: Ordinary | No payment under Client Mapping 62457_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61801_N Description: Ordinary | No payment under Client Mapping 62457_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61792_N Description: Ordinary | No payment under Client Mapping 62448_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61792_N Description: Ordinary | No payment under Client Mapping 62448_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61616_A Description: LEAVE LOADING 17.5%,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61616_A Description: LEAVE LOADING 17.5%,0,0,0,1
2022_Q3,"Overpayment, SW Mapping didn't classify 61765_A Description: Vehicle Allowance as OTE",No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Overpayment, SW Mapping didn't classify 61765_A Description: Vehicle Allowance as OTE",0,1,0,0
2022_Q3,No Discrepancy / Immaterial,Overpayment under pay run number: 9965 | No Super was paid under pay run number: 9969,Refer to Discrepancy 1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,No Discrepancy / Immaterial,0,0,0,0
2022_Q3,No payment under Client Mapping 61778_N Description: Ordinary  No payment under Client Mapping 62523_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61778_N Description: Ordinary  No payment under Client Mapping 62523_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61667_N Description: Ordinary  No payment under Client Mapping 62462_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61667_N Description: Ordinary  No payment under Client Mapping 62462_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61620_N Description: Ordinary  No payment under Client Mapping 62409_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61620_N Description: Ordinary  No payment under Client Mapping 62409_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61610_A Description: LEAVE LOADING 17.5%,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61610_A Description: LEAVE LOADING 17.5%,0,0,0,1
2022_Q3,No payment under Client Mapping 61615_A Description: LEAVE LOADING 17.5%     | No payment under Client Mapping 62007_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61615_A Description: LEAVE LOADING 17.5%     | No payment under Client Mapping 62007_A Description: ANNUAL LEAVE LOADING,0,0,0,2
2022_Q3,"No payment under Client Mapping 61609_A Description: LEAVE LOADING 17.5%    Overpayment, SW Mapping didn't classify 61609_A Description: Vehicle Allowance as OTE",No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"No payment under Client Mapping 61609_A Description: LEAVE LOADING 17.5%    Overpayment, SW Mapping didn't classify 61609_A Description: Vehicle Allowance as OTE",0,1,0,1
2022_Q3,No payment under Client Mapping 61655_N Description: Ordinary | No payment under Client Mapping 62450_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61655_N Description: Ordinary | No payment under Client Mapping 62450_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61784_N Description: Ordinary,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61784_N Description: Ordinary,0,0,0,1
2022_Q3,No payment under Client Mapping 61606_A Description: LEAVE LOADING 17.5%,No Discrepancy / Immaterial,Mapping and Payroll issue with pay run: 61606 refer to Discrepancy 1 and 2 for more details,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 61606 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2022_Q3,No payment under Client Mapping 62467_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62467_N Description: Additional Hours,0,0,0,1
2022_Q3,No payment under Client Mapping 62387_N Description: Ordinary  No payment under Client Mapping 62479_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62387_N Description: Ordinary  No payment under Client Mapping 62479_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61635_N Description: Ordinary | No payment under Client Mapping 62426_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61635_N Description: Ordinary | No payment under Client Mapping 62426_N Description: Additional Hours,0,0,0,2
2022_Q3,"No payment under Client Mapping 61614_A Description: LEAVE LOADING 17.5%      Overpayment, SW Mapping didn't classify 61614_A Description: Vehicle Allowance as OTE",No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"No payment under Client Mapping 61614_A Description: LEAVE LOADING 17.5%      Overpayment, SW Mapping didn't classify 61614_A Description: Vehicle Allowance as OTE",0,1,0,1
2022_Q3,No payment under Client Mapping 61650_N Description: Ordinary | No payment under Client Mapping 62443_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61650_N Description: Ordinary | No payment under Client Mapping 62443_N Description: Additional Hours,0,0,0,2
2022_Q3,No Discrepancy / Immaterial,Underpayment within pay run number: 61605 | Client Mapping didn't make payment under pay run number: 61685,Refer to Discrepancy 1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,No Discrepancy / Immaterial,0,0,0,0
2022_Q3,No payment under Client Mapping 61633_N Description: Ordinary,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61633_N Description: Ordinary,0,0,0,1
2022_Q3,No payment under Client Mapping 61618_A Description: LEAVE LOADING 17.5%,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61618_A Description: LEAVE LOADING 17.5%,0,0,0,1
2022_Q3,No payment under Client Mapping 61948_N Description: Ordinary | No payment under Client Mapping 62545_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61948_N Description: Ordinary | No payment under Client Mapping 62545_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61771_N Description: Ordinary | No payment under Client Mapping 62425_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61771_N Description: Ordinary | No payment under Client Mapping 62425_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61604_A Description: LEAVE LOADING 17.5%    No payment under Client Mapping 62406_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61604_A Description: LEAVE LOADING 17.5%    No payment under Client Mapping 62406_A Description: ANNUAL LEAVE LOADING,0,0,0,2
2022_Q3,No payment under Client Mapping 61649_N Description: Ordinary | No payment under Client Mapping 62442_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61649_N Description: Ordinary | No payment under Client Mapping 62442_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 62465_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62465_N Description: Additional Hours,0,0,0,1
2022_Q3,No payment under Client Mapping 61607_A Description: LEAVE LOADING 17.5%,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61607_A Description: LEAVE LOADING 17.5%,0,0,0,1
2022_Q3,No payment under Client Mapping 61632_N Description: Ordinary | No payment under Client Mapping 62422_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61632_N Description: Ordinary | No payment under Client Mapping 62422_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61953_N Description: Ordinary,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61953_N Description: Ordinary,0,0,0,1
2022_Q3,No Discrepancy / Immaterial,No Discrepancy / Immaterial,No Discrepancy / Immaterial,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/a,0,0,0,0
2022_Q3,No payment under Client Mapping 61636_N Description: Ordinary | No payment under Client Mapping 62427_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61636_N Description: Ordinary | No payment under Client Mapping 62427_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61764_N Description: Ordinary | No payment under Client Mapping 62415_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61764_N Description: Ordinary | No payment under Client Mapping 62415_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 61671_N Description: Ordinary   | No payment under Client Mapping 62468_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61671_N Description: Ordinary   | No payment under Client Mapping 62468_N Description: Additional Hours,0,0,0,2
2022_Q3,No payment under Client Mapping 62446_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62446_N Description: Additional Hours,0,0,0,1
2022_Q3,No payment under Client Mapping 61617_A Description: LEAVE LOADING 17.5%,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61617_A Description: LEAVE LOADING 17.5%,0,0,0,1
2022_Q3,No payment under Client Mapping 61629_A Description: LEAVE LOADING 17.5%,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61629_A Description: LEAVE LOADING 17.5%,0,0,0,1
2022_Q3,No payment under Client Mapping 61613_A Description: LEAVE LOADING 17.5%,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61613_A Description: LEAVE LOADING 17.5%,0,0,0,1
2022_Q3,No payment under Client Mapping 62512_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62512_N Description: Additional Hours,0,0,0,1
2022_Q3,No payment under Client Mapping 61611_A Description: LEAVE LOADING 17.5%    No payment under Client Mapping 62173_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 61611_A Description: LEAVE LOADING 17.5%    No payment under Client Mapping 62173_A Description: ANNUAL LEAVE LOADING,0,0,0,2
2022_Q4,No payment under Client Mapping 63302_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 63302_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2022_Q4,No payment under Client Mapping 62891_A Description: ANNUAL LEAVE LOADING,Underpayment within pay run number: 62891,Mapping and Payroll issue with pay run: 62891 refer to Discrepancy 1 and 2 for more details,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 62891 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2022_Q4,No payment under Client Mapping 62907_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62907_N Description: Additional Hours,0,0,0,1
2022_Q4,No payment under Client Mapping 63499_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 62939 | No Super was paid under pay run number: 63146 | No Super was paid under pay run number: 63247 | No Super was paid under pay run number: 63499 | No Super was paid under pay run number: 63975,Mapping and Payroll issue with pay run: 62939 refer to Discrepancy 1 and 2 for more details,1,5,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 62939 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2022_Q4,No payment under Client Mapping 62931_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62931_N Description: Additional Hours,0,0,0,1
2022_Q4,No payment under Client Mapping 62981_A Description: ANNUAL LEAVE LOADING,Underpayment within pay run number: 62976 | No Super was paid under pay run number: 62981 | No Super was paid under pay run number: 63109 | No Super was paid under pay run number: 63594,Mapping and Payroll issue with pay run: 62976 refer to Discrepancy 1 and 2 for more details,1,4,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 62976 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2022_Q4,No payment under Client Mapping 62911_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62911_N Description: Additional Hours,0,0,0,1
2022_Q4,No payment under Client Mapping 63976_N Description: Additional Hours,No Super was paid under pay run number: 63976 | Client Mapping didn't make payment under pay run number: 64074,Mapping and Payroll issue with pay run: 63976 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Mapping and Payroll issue with pay run: 63976 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2022_Q4,No payment under Client Mapping 62938_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62938_N Description: Additional Hours,0,0,0,1
2022_Q4,"Overpayment, SW Mapping didn't classify 62974_A Description: Vehicle Allowance as OTE",No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Overpayment, SW Mapping didn't classify 62974_A Description: Vehicle Allowance as OTE",0,1,0,0
2022_Q4,No payment under Client Mapping 62908_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62908_N Description: Additional Hours,0,0,0,1
2022_Q4,No payment under Client Mapping 63303_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 63303_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2022_Q4,No payment under Client Mapping 64123_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 64123_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2022_Q4,No payment under Client Mapping 62905_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62905_N Description: Additional Hours,0,0,0,1
2022_Q4,"Overpayment, SW Mapping didn't classify 62971_A Description: Vehicle Allowance as OTE",No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Overpayment, SW Mapping didn't classify 62971_A Description: Vehicle Allowance as OTE",0,1,0,0
2022_Q4,No payment under Client Mapping 63922_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 63922_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2022_Q4,"Overpayment, SW Mapping didn't classify 9980_A Description: MV ALLOWANCE GC as OTE",No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Overpayment, SW Mapping didn't classify 9980_A Description: MV ALLOWANCE GC as OTE",0,1,0,0
2022_Q4,No payment under Client Mapping 62903_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62903_N Description: Additional Hours,0,0,0,1
2022_Q4,No payment under Client Mapping 62909_N Description: Additional Hours     | No payment under Client Mapping 63598_N Description: Flexi Time Accum   (-),No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 62909_N Description: Additional Hours     | No payment under Client Mapping 63598_N Description: Flexi Time Accum   (-),0,0,0,2
2022_Q4,No payment under Client Mapping 63921_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 63921_A Description: ANNUAL LEAVE LOADING,0,0,0,1
